id,category,volume_cm3,weight_grams,price_hellers,profit_hellers
2252,Cosmetics,839,420,45864,10060
2253,Cosmetics,665,615,42585,11603
2254,Cosmetics,584,111,83403,27660
2255,Cosmetics,904,239,21855,4649
2256,Cosmetics,1613,385,30361,8641
2257,Cosmetics,481,248,58849,16245
2258,Cosmetics,2174,1139,56120,11715
2259,Cosmetics,554,205,26966,6048
2260,Cosmetics,390,308,71952,24481
2261,Cosmetics,884,177,79086,21654
2262,Cosmetics,1073,294,40970,12248
2263,Cosmetics,812,434,65698,19039
2264,Cosmetics,1040,562,28369,6418
2265,Cosmetics,506,238,49584,12544
2266,Cosmetics,597,220,26465,7451
2267,Cosmetics,649,212,62216,18230
2268,Cosmetics,1401,287,72437,20794
2269,Cosmetics,1199,677,74173,19003
2270,Cosmetics,497,94,27840,8246
2271,Cosmetics,1262,625,42690,8437
2272,Cosmetics,922,570,25052,6927
2273,Cosmetics,389,379,28426,7867
2274,Cosmetics,642,396,22947,5359
2275,Cosmetics,499,134,39239,7307
2276,Cosmetics,561,191,36780,9572
2277,Cosmetics,309,103,48280,12404
2278,Cosmetics,869,236,101552,29605
2279,Cosmetics,2950,931,134250,32839
2280,Cosmetics,595,149,58897,15878
2281,Cosmetics,1002,444,95422,29687
2282,Cosmetics,497,393,61424,13012
2283,Cosmetics,1558,548,60999,16190
2284,Cosmetics,226,72,44548,12209
2285,Cosmetics,1023,430,27916,6677
2286,Cosmetics,1164,343,26370,6143
2287,Cosmetics,821,323,70554,21324
2288,Cosmetics,1252,687,98608,27742
2289,Cosmetics,1293,381,50450,13818
2290,Cosmetics,805,751,40213,10316
2291,Cosmetics,820,214,64186,18522
2292,Cosmetics,990,495,18100,2607
2293,Cosmetics,638,401,61470,13344
2294,Cosmetics,1587,390,74130,23424
2295,Cosmetics,1347,577,57195,9614
2296,Cosmetics,608,220,54722,10424
2297,Cosmetics,566,321,68678,16303
2298,Cosmetics,550,366,49463,9781
2299,Cosmetics,1423,539,80456,22826
2300,Cosmetics,388,135,24413,5423
2301,Cosmetics,1038,405,78442,24459
2302,Cosmetics,1026,268,70792,15011
2303,Cosmetics,1898,807,45924,11323
2304,Cosmetics,757,741,95895,26532
2305,Cosmetics,1486,551,32059,9052
2306,Cosmetics,848,252,56886,14660
2307,Cosmetics,714,214,48839,9535
2308,Cosmetics,740,191,15975,4822
2309,Cosmetics,581,217,47869,9630
2310,Cosmetics,1022,244,10367,3094
2311,Cosmetics,1506,303,53995,14751
2312,Cosmetics,948,190,22112,5005
2313,Cosmetics,349,220,26670,6825
2314,Cosmetics,1252,485,12729,3389
2315,Cosmetics,717,248,86356,26293
2316,Cosmetics,487,186,33542,8280
2317,Cosmetics,327,225,73530,16891
2318,Cosmetics,381,205,41803,10015
2319,Cosmetics,479,219,54189,11942
2320,Cosmetics,252,76,40584,9260
2321,Cosmetics,711,242,68834,18046
2322,Cosmetics,2000,434,60179,18316
2323,Cosmetics,1072,561,28620,8831
2324,Cosmetics,1658,851,106674,27094
2325,Cosmetics,4131,1276,70800,24453
2326,Cosmetics,960,353,36894,10159
2327,Cosmetics,432,281,73356,16735
2328,Cosmetics,1088,651,60876,14122
2329,Cosmetics,1672,504,36896,7891
2330,Cosmetics,1179,222,31640,7052
2331,Cosmetics,1017,129,102617,15680
2332,Cosmetics,1286,516,86664,22728
2333,Cosmetics,1922,555,91258,24668
2334,Cosmetics,1373,613,102936,21523
2335,Cosmetics,1102,475,22550,5190
2336,Cosmetics,1440,524,84600,26197
2337,Cosmetics,1369,319,44239,11022
2338,Cosmetics,437,297,45481,10073
2339,Cosmetics,516,378,36689,11901
2340,Cosmetics,882,364,99207,25530
2341,Cosmetics,856,552,63092,17805
2342,Cosmetics,308,94,35027,9371
2343,Cosmetics,1476,877,31770,9346
2344,Cosmetics,1059,410,39923,8999
2345,Cosmetics,942,381,34565,11166
2346,Cosmetics,1485,473,26681,7175
2347,Cosmetics,759,779,51315,17682
2348,Cosmetics,368,144,28797,8191
2349,Cosmetics,489,87,54788,13743
2350,Cosmetics,993,430,41782,7650
2351,Cosmetics,1885,1449,38194,9477
2352,Cosmetics,2178,684,44308,8997
2353,Cosmetics,353,217,63573,18501
2354,Cosmetics,402,315,104997,21805
2355,Cosmetics,589,482,33787,8955
2356,Cosmetics,1162,471,82578,20843
2357,Cosmetics,453,264,48175,11499
2358,Cosmetics,2801,522,51275,15506
2359,Cosmetics,2427,938,40543,9506
2360,Cosmetics,1032,350,76403,19037
2361,Cosmetics,1562,473,53450,16123
2362,Cosmetics,802,265,48896,9850
2363,Cosmetics,1570,309,63698,16363
2364,Cosmetics,1954,699,22405,5829
2365,Cosmetics,4677,1170,56123,16389
2366,Cosmetics,674,257,40901,13083
2367,Cosmetics,775,314,53607,10692
2368,Cosmetics,708,201,74127,18335
2369,Cosmetics,697,219,32337,8396
2370,Cosmetics,1596,556,156721,51184
2371,Cosmetics,2314,831,38617,11453
2372,Cosmetics,193,174,30126,9039
2373,Cosmetics,1358,266,40868,8293
2374,Cosmetics,1466,464,118318,27091
2375,Cosmetics,1061,561,118500,40371
2376,Cosmetics,1489,1056,77317,22474
2377,Cosmetics,747,326,106755,29489
2378,Cosmetics,593,402,42589,9889
2379,Cosmetics,526,461,30656,7464
2380,Cosmetics,1157,317,46803,12081
2381,Cosmetics,1076,489,78878,15715
2382,Cosmetics,4487,752,48423,14280
2383,Cosmetics,1442,540,49121,10821
2384,Cosmetics,272,139,18255,3972
2385,Cosmetics,467,200,40859,13630
2386,Cosmetics,677,300,81137,24660
2387,Cosmetics,1671,521,49085,10308
2388,Cosmetics,849,188,28941,5285
2389,Cosmetics,399,177,71261,19466
2390,Cosmetics,1428,525,144855,42119
2391,Cosmetics,1899,895,34048,9279
2392,Cosmetics,495,190,47809,15531
2393,Cosmetics,958,204,41271,11098
2394,Cosmetics,520,156,50384,13122
2395,Cosmetics,396,247,52282,12375
2396,Cosmetics,1103,526,54917,14483
2397,Cosmetics,3290,858,49593,14174
2398,Cosmetics,1142,362,18801,3940
2399,Cosmetics,422,191,32282,9044
2400,Cosmetics,1284,346,62874,16640
2401,Cosmetics,520,215,14454,3159
2402,Cosmetics,1318,329,184256,51926
2403,Cosmetics,2204,407,26814,9686
2404,Cosmetics,1794,1057,61828,14271
2405,Cosmetics,2196,659,72605,20577
2406,Cosmetics,520,174,38777,8612
2407,Cosmetics,425,122,23184,7769
2408,Cosmetics,1313,399,81886,21378
2409,Cosmetics,4288,1085,54691,12521
2410,Cosmetics,430,170,46952,13798
2411,Cosmetics,3222,1323,383540,102875
2412,Cosmetics,558,168,55302,16758
2413,Cosmetics,496,158,39308,8653
2414,Cosmetics,1217,251,74466,19310
2415,Cosmetics,2542,678,83878,23233
2416,Cosmetics,1559,391,74893,17513
2417,Cosmetics,783,380,49821,14195
2418,Cosmetics,343,118,32948,8384
2419,Cosmetics,997,950,45152,10399
2420,Cosmetics,1771,850,35544,9768
2421,Cosmetics,1647,517,127255,34942
2422,Cosmetics,1055,630,37070,11594
2423,Cosmetics,713,283,37744,10279
2424,Cosmetics,1471,650,76872,18377
2425,Cosmetics,748,183,66177,21018
2426,Cosmetics,726,306,27839,6372
2427,Cosmetics,453,132,66133,15468
2428,Cosmetics,742,453,71149,14426
2429,Cosmetics,404,222,51569,17554
2430,Cosmetics,832,335,64506,19375
2431,Cosmetics,2869,1094,31777,8543
2432,Cosmetics,1550,376,87723,20897
2433,Cosmetics,941,230,24829,6704
2434,Cosmetics,276,150,25742,5801
2435,Cosmetics,458,235,41930,11179
2436,Cosmetics,1887,560,56803,13938
2437,Cosmetics,862,207,15691,3719
2438,Cosmetics,767,435,101322,19199
2439,Cosmetics,738,142,66697,15731
2440,Cosmetics,4812,1777,111403,25380
2441,Cosmetics,2147,845,36863,9109
2442,Cosmetics,1030,489,67233,18994
2443,Cosmetics,2553,1072,33753,7144
2444,Cosmetics,317,167,32850,7243
2445,Cosmetics,532,175,33789,10869
2446,Cosmetics,442,256,75456,13408
2447,Cosmetics,1161,171,58922,12360
2448,Cosmetics,220,68,41164,8851
2449,Cosmetics,588,189,59169,18946
2450,Cosmetics,931,632,29820,8909
2451,Cosmetics,1353,372,37841,10219
2452,Cosmetics,2194,574,102711,27379
2453,Cosmetics,790,223,57022,15323
2454,Cosmetics,950,315,20322,5975
2455,Cosmetics,709,191,79860,22309
2456,Cosmetics,3376,989,88382,27380
2457,Cosmetics,1263,436,88171,31680
2458,Cosmetics,613,175,38098,11622
2459,Cosmetics,661,500,28632,5678
2460,Cosmetics,454,228,30382,7639
2461,Cosmetics,741,298,93845,24996
2462,Cosmetics,357,171,82594,19035
2463,Cosmetics,1211,392,31408,7056
2464,Cosmetics,1076,522,53385,12919
2465,Cosmetics,645,352,34791,10628
2466,Cosmetics,909,472,36650,13316
2467,Cosmetics,2156,904,39827,9077
2468,Cosmetics,2220,403,30837,7879
2469,Cosmetics,407,131,88708,25290
2470,Cosmetics,1789,699,68590,18530
2471,Cosmetics,1140,408,35707,11136
2472,Pharmacy,1680,720,11564,2439
2473,Pharmacy,280,110,43685,6598
2474,Pharmacy,1096,129,18759,3026
2475,Pharmacy,1017,271,37407,8386
2476,Pharmacy,963,402,16458,2857
2477,Pharmacy,710,158,24792,5416
2478,Pharmacy,685,295,50257,9871
2479,Pharmacy,1624,438,33790,6222
2480,Pharmacy,1996,586,60565,10935
2481,Pharmacy,1952,397,44483,8302
2482,Pharmacy,423,257,32039,4977
2483,Pharmacy,272,165,36859,8390
2484,Pharmacy,497,343,28541,4953
2485,Pharmacy,1169,272,36252,8432
2486,Pharmacy,878,279,28867,7023
2487,Pharmacy,919,458,15654,4154
2488,Pharmacy,599,213,31096,6999
2489,Pharmacy,1499,414,47628,8688
2490,Pharmacy,522,251,31296,5826
2491,Pharmacy,589,208,27538,5368
2492,Pharmacy,466,203,52177,8869
2493,Pharmacy,917,269,28828,7001
2494,Pharmacy,1163,250,19955,3858
2495,Pharmacy,334,119,27776,5221
2496,Pharmacy,819,329,60744,13707
2497,Pharmacy,2056,316,62490,10403
2498,Pharmacy,473,130,32274,6096
2499,Pharmacy,606,322,19074,3621
2500,Pharmacy,1217,453,74415,15239
2501,Pharmacy,836,224,34730,4782
2502,Pharmacy,517,128,17917,2553
2503,Pharmacy,847,154,32106,7616
2504,Pharmacy,478,128,23817,3357
2505,Pharmacy,629,201,40332,8021
2506,Pharmacy,536,243,39112,7720
2507,Pharmacy,924,176,32178,7813
2508,Pharmacy,931,458,37377,6539
2509,Pharmacy,1340,174,63752,17795
2510,Pharmacy,768,382,36839,6698
2511,Pharmacy,314,100,33188,4829
2512,Pharmacy,979,405,98931,13805
2513,Pharmacy,303,119,31258,7805
2514,Pharmacy,454,186,46630,10363
2515,Pharmacy,294,175,16910,3715
2516,Pharmacy,1415,560,37868,10598
2517,Pharmacy,394,185,85272,15646
2518,Pharmacy,1346,431,43072,10189
2519,Pharmacy,589,139,27993,5943
2520,Pharmacy,575,167,23845,3907
2521,Pharmacy,424,262,32874,9876
2522,Pharmacy,535,83,16765,3380
2523,Pharmacy,621,135,28384,5985
2524,Pharmacy,1994,399,56065,9589
2525,Pharmacy,628,170,111192,21307
2526,Pharmacy,460,161,45212,10297
2527,Pharmacy,715,462,34319,7265
2528,Pharmacy,390,270,36120,6488
2529,Pharmacy,328,160,47664,7311
2530,Pharmacy,586,183,73269,10447
2531,Pharmacy,404,169,36629,8290
2532,Pharmacy,418,321,46714,7682
2533,Pharmacy,1743,546,76035,13950
2534,Pharmacy,765,294,42982,7536
2535,Pharmacy,392,237,39312,4969
2536,Pharmacy,293,109,19660,4293
2537,Pharmacy,684,283,28904,5724
2538,Pharmacy,384,257,55418,10498
2539,Pharmacy,451,113,13181,3130
2540,Pharmacy,1062,375,16074,2634
2541,Pharmacy,486,287,61206,11697
2542,Pharmacy,673,359,41700,9798
2543,Pharmacy,278,255,28464,6145
2544,Pharmacy,821,396,57595,11491
2545,Pharmacy,282,132,39602,9535
2546,Pharmacy,2338,254,63921,11395
2547,Pharmacy,1113,255,48449,9765
2548,Pharmacy,1613,444,14239,2616
2549,Pharmacy,358,207,26758,5684
2550,Pharmacy,1259,373,51805,10849
2551,Pharmacy,422,214,38325,6589
2552,Pharmacy,1107,412,21086,5152
2553,Pharmacy,481,214,25612,7509
2554,Pharmacy,459,185,36960,7866
2555,Pharmacy,528,216,16649,3365
2556,Pharmacy,861,243,53541,12306
2557,Pharmacy,735,334,16223,2350
2558,Pharmacy,317,84,34333,7529
2559,Pharmacy,580,123,33735,7046
2560,Pharmacy,538,305,17395,4018
2561,Pharmacy,633,207,30062,5404
2562,Pharmacy,388,206,27425,4930
2563,Pharmacy,769,367,38526,6861
2564,Pharmacy,1227,224,16938,3360
2565,Pharmacy,533,175,30790,7302
2566,Pharmacy,1232,419,29060,6719
2567,Pharmacy,1766,539,30701,8568
2568,Pharmacy,316,85,75922,15744
2569,Pharmacy,784,604,16114,3373
2570,Pharmacy,811,235,38735,9116
2571,Pharmacy,1656,717,92011,16437
2572,Pharmacy,561,246,21174,4436
2573,Pharmacy,749,476,46499,9511
2574,Pharmacy,269,87,26143,5085
2575,Pharmacy,519,208,15648,3347
2576,Pharmacy,1369,574,39484,6448
2577,Pharmacy,1555,395,17909,2437
2578,Pharmacy,1613,543,43735,9593
2579,Pharmacy,544,262,81403,20420
2580,Pharmacy,322,172,26759,5993
2581,Pharmacy,431,273,26602,6774
2582,Pharmacy,1494,931,68382,12998
2583,Pharmacy,784,264,40038,5939
2584,Pharmacy,794,423,45304,10890
2585,Pharmacy,1016,188,25642,4018
2586,Pharmacy,587,300,34308,6257
2587,Pharmacy,465,187,9817,2225
2588,Pharmacy,1292,524,29911,4531
2589,Pharmacy,1174,457,30648,6713
2590,Pharmacy,837,250,35516,8126
2591,Pharmacy,730,146,22506,4033
2592,Pharmacy,1389,383,63177,16137
2593,Pharmacy,353,224,23003,5992
2594,Pharmacy,458,102,24727,3967
2595,Pharmacy,372,121,9172,2022
2596,Pharmacy,809,366,61268,12052
2597,Pharmacy,967,202,18889,6237
2598,Pharmacy,746,615,73506,15238
2599,Pharmacy,280,139,33360,6230
2600,Pharmacy,677,329,32047,6935
2601,Pharmacy,627,112,29863,4866
2602,Pharmacy,2190,708,20574,3751
2603,Pharmacy,800,582,31009,8001
2604,Pharmacy,894,292,16910,2674
2605,Pharmacy,1153,261,68747,14154
2606,Pharmacy,866,231,44793,7432
2607,Pharmacy,185,101,25752,5155
2608,Pharmacy,589,244,35760,4918
2609,Pharmacy,484,407,36613,5949
2610,Pharmacy,248,102,47401,9225
2611,Pharmacy,597,396,47924,10041
2612,Pharmacy,1262,277,68932,10695
2613,Pharmacy,637,219,23881,5459
2614,Pharmacy,401,145,14724,2970
2615,Pharmacy,745,266,10053,1688
2616,Pharmacy,486,107,64506,11718
2617,Pharmacy,644,157,22727,4237
2618,Pharmacy,588,338,21964,3624
2619,Pharmacy,946,159,41688,8941
2620,Pharmacy,529,218,34032,4270
2621,Pharmacy,599,268,18381,2806
2622,Pharmacy,1337,492,41599,7328
2623,Pharmacy,1488,433,88420,20791
2624,Pharmacy,1854,245,14841,2742
2625,Pharmacy,716,222,51502,14336
2626,Pharmacy,503,249,28137,5346
2627,Pharmacy,463,279,52584,12373
2628,Pharmacy,430,102,32987,5682
2629,Pharmacy,860,479,36254,8920
2630,Pharmacy,1235,417,32085,8896
2631,Pharmacy,721,271,52838,8608
2632,Pharmacy,726,189,33910,6664
2633,Pharmacy,1261,260,27866,6592
2634,Pharmacy,1153,503,38002,10521
2635,Pharmacy,450,251,18319,4285
2636,Pharmacy,493,262,40438,7499
2637,Pharmacy,1052,197,27439,5213
2638,Pharmacy,1188,688,64025,12175
2639,Pharmacy,659,104,22819,3642
2640,Pharmacy,840,178,47418,6771
2641,Pharmacy,431,94,61536,13875
2642,Pharmacy,897,357,36887,5957
2643,Pharmacy,400,125,20247,3741
2644,Pharmacy,398,142,35533,8420
2645,Pharmacy,2545,795,41778,9412
2646,Pharmacy,1170,409,27612,7195
2647,Pharmacy,442,272,38158,8833
2648,Pharmacy,1022,176,24233,5195
2649,Pharmacy,604,234,17525,4877
2650,Pharmacy,924,201,18219,3041
2651,Pharmacy,726,253,27134,4614
2652,Pharmacy,436,146,28950,7590
2653,Pharmacy,801,225,45921,10363
2654,Pharmacy,776,357,57792,9407
2655,Pharmacy,1041,452,31408,6180
2656,Pharmacy,1820,467,74632,13947
2657,Pharmacy,566,271,21931,5569
2658,Pharmacy,476,218,33673,5825
2659,Pharmacy,1426,470,30044,4578
2660,Pharmacy,419,228,26605,6269
2661,Pharmacy,1614,782,71831,14402
2662,SmallAppliances,11015,1695,362831,43142
2663,SmallAppliances,4051,2166,54319,5353
2664,SmallAppliances,12517,2112,164314,21443
2665,SmallAppliances,7185,3981,380231,49259
2666,SmallAppliances,14506,8543,220389,31937
2667,SmallAppliances,11937,3515,387154,45952
2668,SmallAppliances,8358,2540,235534,21855
2669,SmallAppliances,21573,5405,421010,28892
2670,SmallAppliances,13137,2055,117751,18134
2671,SmallAppliances,6585,3120,96125,14001
2672,SmallAppliances,18207,2714,82987,11844
2673,SmallAppliances,13187,2898,182772,29719
2674,SmallAppliances,2367,525,527461,59850
2675,SmallAppliances,4993,985,368212,45487
2676,SmallAppliances,11207,2361,324368,44840
2677,SmallAppliances,19559,2634,109370,18697
2678,SmallAppliances,43353,16588,173478,17601
2679,SmallAppliances,8620,2178,241055,28428
2680,SmallAppliances,11025,1481,326530,45837
2681,SmallAppliances,8814,2909,763990,86083
2682,SmallAppliances,12471,1513,257021,37050
2683,SmallAppliances,16119,4092,275339,33280
2684,SmallAppliances,19144,3246,199717,30638
2685,SmallAppliances,3872,1282,200824,28528
2686,SmallAppliances,12295,2053,476882,71090
2687,SmallAppliances,17014,2478,248655,30206
2688,SmallAppliances,14482,3693,90999,13381
2689,SmallAppliances,7253,1380,126984,16990
2690,SmallAppliances,23685,2632,159713,33685
2691,SmallAppliances,8234,4795,296664,46436
2692,SmallAppliances,10744,1310,179734,16982
2693,SmallAppliances,27209,5180,295444,34295
2694,SmallAppliances,14180,2829,348232,37065
2695,SmallAppliances,8278,1168,125566,14142
2696,SmallAppliances,10533,4316,116214,15945
2697,SmallAppliances,4918,1425,187282,31032
2698,SmallAppliances,13483,1890,108839,14446
2699,SmallAppliances,22156,2969,856706,81981
2700,SmallAppliances,17787,6521,220305,22109
2701,SmallAppliances,13038,1706,490486,52598
2702,SmallAppliances,9174,1125,109663,15219
2703,SmallAppliances,13748,2802,216873,34573
2704,SmallAppliances,12022,3272,105319,16726
2705,SmallAppliances,8639,3185,275246,39045
2706,SmallAppliances,5144,2612,575146,72876
2707,SmallAppliances,16834,2314,370728,49433
2708,SmallAppliances,7381,1312,272452,32622
2709,SmallAppliances,9531,2494,111283,9735
2710,SmallAppliances,50071,8727,121359,14984
2711,SmallAppliances,9639,1850,649565,80954
2712,SmallAppliances,7086,2054,275067,46388
2713,SmallAppliances,4104,1111,128971,17755
2714,SmallAppliances,4471,1492,199026,27641
2715,SmallAppliances,9930,3540,211444,25199
2716,SmallAppliances,8767,1582,182050,27898
2717,SmallAppliances,23553,2820,153391,18646
2718,SmallAppliances,8172,1680,126608,12189
2719,SmallAppliances,19657,6599,670040,90311
2720,SmallAppliances,19146,3150,254401,49812
2721,SmallAppliances,6506,1082,98517,12302
2722,SmallAppliances,23280,4392,437601,58640
2723,SmallAppliances,19852,4765,214588,34020
2724,SmallAppliances,8298,2212,286957,36013
2725,SmallAppliances,51017,8283,204868,32487
2726,SmallAppliances,28546,10279,988959,90460
2727,SmallAppliances,9351,1305,418432,59078
2728,SmallAppliances,4875,2262,49344,6983
2729,SmallAppliances,4736,1040,266627,24254
2730,SmallAppliances,5426,1407,218569,36527
2731,SmallAppliances,6092,1182,266748,44931
2732,SmallAppliances,11079,2540,230559,33291
2733,SmallAppliances,31568,5515,378263,47367
2734,SmallAppliances,20774,2059,250951,31815
2735,SmallAppliances,20858,6904,172074,29802
2736,SmallAppliances,21883,6000,224073,27770
2737,SmallAppliances,19439,5454,169658,23413
2738,SmallAppliances,12714,2492,106899,12768
2739,SmallAppliances,4774,961,148264,16787
2740,SmallAppliances,9414,2247,265240,43536
2741,SmallAppliances,7440,693,223238,29352
2742,SmallAppliances,16767,3230,424294,51490
2743,SmallAppliances,5176,1061,239588,37597
2744,SmallAppliances,7891,3269,310817,48166
2745,SmallAppliances,41362,10246,245462,38387
2746,SmallAppliances,7554,1725,110668,15910
2747,SmallAppliances,3089,477,163306,16962
2748,SmallAppliances,17175,5186,175885,29075
2749,SmallAppliances,7797,2368,169504,20319
2750,SmallAppliances,15435,1702,367285,55095
2751,SmallAppliances,8589,2027,175949,24898
2752,SmallAppliances,8384,1936,158500,22953
2753,SmallAppliances,37207,6514,608565,79992
2754,SmallAppliances,10189,641,489427,58378
2755,SmallAppliances,4466,1629,80795,7348
2756,SmallAppliances,7030,2052,152195,26097
2757,SmallAppliances,11741,8591,172573,28371
2758,SmallAppliances,12746,3784,129167,17535
2759,SmallAppliances,13889,2848,365080,38200
2760,SmallAppliances,7926,3659,323754,40244
2761,SmallAppliances,20706,2137,197224,33423
2762,SmallAppliances,4704,1174,252282,34359
2763,SmallAppliances,7744,3866,249549,31513
2764,SmallAppliances,20166,2718,196257,31872
2765,SmallAppliances,20523,5956,247526,29331
2766,SmallAppliances,6916,2996,61012,8688
2767,SmallAppliances,18279,3342,176284,21259
2768,SmallAppliances,8519,1503,150405,28809
2769,SmallAppliances,14159,4375,141079,17674
2770,SmallAppliances,10716,1733,308103,56444
2771,SmallAppliances,10569,2989,137666,14739
2772,SmallAppliances,20441,2389,613032,71206
2773,SmallAppliances,16745,4745,214045,20848
2774,SmallAppliances,19861,3872,202971,25218
2775,SmallAppliances,39336,14895,241052,22117
2776,SmallAppliances,7034,1828,250878,38546
2777,SmallAppliances,17186,3385,216281,26481
2778,SmallAppliances,10660,2901,143725,18124
2779,SmallAppliances,9471,1965,217783,26890
2780,SmallAppliances,22778,3808,341045,49184
2781,SmallAppliances,12688,3106,68196,7234
2782,SmallAppliances,17247,6919,164025,23612
